f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,additive_category
497.2448999999999,1295.1479999999995,3006.058800000001,4040.2835999999984,9570.0,19740.0,41226.0,49032.0,63.0,180.0,378.0,528.0,558.0,1704.0,3408.0,4320.0,43.92629999999998,126.65880000000004,262.0265999999999,357.11760000000027,3.6481000000000003,24.753599999999995,35.335,65.74219999999998,784.0,840.0,2090.6666666666665,2240.0,1.0,4.0,7.333333333333333,11.333333333333334,18.0,50.0,102.0,114.0,1.4641,3.5815999999999995,7.510066666666666,10.268866666666666,0.0,-5.32,-4.493333333333332,-12.773333333333333,0.0,82.0,130.66666666666666,237.33333333333334,0.0,0.0,0.0,0.0,0.0,6.666666666666667,8.0,17.333333333333332,0.0,1.8800000000000001,2.666666666666666,5.226666666666666,101.06920000000001,176.68519999999992,260.5057999999999,224.3396,547.0,962.0,1412.0,1208.0,11.0,22.0,30.0,24.0,52.0,116.0,134.0,92.0,6.1907,12.6134,16.994200000000003,13.441600000000001,10.2784,13.40704,24.937919999999995,28.199039999999997,55.0,72.39999999999999,134.4,151.20000000000002,1.0,1.5999999999999999,2.8000000000000003,2.8000000000000003,2.8000000000000003,7.6000000000000005,12.0,7.2,0.5506599999999998,0.9118400000000001,1.5809999999999997,1.545,44.09199999999999,112.75599999999999,179.34400000000002,127.57600000000002,0.0,0.7480000000000002,0.9440000000000003,-0.12399999999999985,0.0,1.5999999999999999,2.0,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,-1.5999999999999999,-2.0,0.39999999999999997,0.0,-0.03200000000000003,-0.040000000000000036,0.008000000000000007,0.0,-5.5200000000000005,-7.080000000000001,0.12000000000000029,11.833599999999999,8.771999999999998,20.605599999999995,20.9152,64.0,48.0,112.0,112.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,0.5328999999999998,0.5621,1.095,1.095,28.09,59.88999999999999,87.98,78.44,0.0,0.8900000000000002,0.8900000000000002,0.7999999999999998,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,0.0,-6.000000000000001,-6.000000000000001,-4.200000000000002,WARJAC_clean.cif,0
228.5803999999999,404.54399999999976,685.8227999999998,767.808,4784.0,8064.0,8112.0,9216.0,26.0,56.0,76.0,96.0,132.0,304.0,380.0,448.0,19.068200000000008,42.51520000000001,53.82280000000001,63.42240000000002,2.7224999999999997,19.866,14.726249999999999,34.59224999999999,900.0,840.0,630.0,1470.0,1.0,3.5,3.5,7.0,12.5,25.0,37.5,61.0,1.7161000000000002,3.3470500000000003,3.5304500000000005,6.8775,0.0,-6.265000000000001,-3.1499999999999995,-9.415,0.0,77.0,84.0,161.0,0.0,0.0,0.0,0.0,0.0,5.5,2.0,8.0,0.0,2.0300000000000002,1.8900000000000001,3.9200000000000004,227.7487999999999,428.7569999999999,681.7807999999999,836.5839999999997,1094.0,2064.0,3152.0,3508.0,30.0,62.0,96.0,124.0,158.0,390.0,560.0,652.0,14.571,32.571000000000005,48.5536,58.390000000000015,11.8336,8.771999999999998,20.6056,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.77999999999999,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.833599999999999,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999999,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.8900000000000001,0.8900000000000001,1.7800000000000002,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,WISTID_clean.cif,1
66.5864,118.77004,140.27184,152.98968,1181.0,1593.2,2360.8,825.6,9.0,16.4,21.2,19.2,37.6,80.0,84.4,56.0,6.525999999999999,12.014199999999999,17.181720000000002,11.052960000000002,3.6100000000000003,15.9866,26.497399999999992,44.156,841.0,562.6000000000001,945.3999999999999,2285.2000000000003,1.0,2.8000000000000003,5.200000000000001,9.200000000000001,8.0,22.800000000000004,42.0,66.39999999999999,1.9043999999999994,2.90352,5.48688,10.068479999999996,0.0,-3.0940000000000007,-4.066000000000001,-5.76,0.0,61.8,118.20000000000002,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3999999999999995,0.0,1.7599999999999998,3.1999999999999997,5.399999999999999,176.94263333333333,391.7762666666668,592.2378666666667,643.3511999999998,785.3333333333334,1794.6666666666667,2514.6666666666665,2416.0,26.333333333333332,57.333333333333336,86.66666666666667,97.33333333333333,144.0,353.3333333333333,494.0,490.0,12.228500000000002,29.302133333333344,42.148400000000024,42.87573333333336,9.013341666666669,14.832666666666677,23.171555555555553,22.415777777777773,47.916666666666664,79.91666666666667,111.80555555555554,104.61111111111113,1.0,1.8333333333333333,2.9166666666666665,2.8611111111111107,3.5,9.333333333333334,14.333333333333336,13.666666666666666,0.5650333333333334,1.0525000000000004,1.5406250000000001,1.477291666666667,60.8375,141.27833333333328,201.50893955555554,195.28645222222227,0.0,0.6124999999999999,1.2444444444444445,1.3241666666666665,0.0,1.25,4.444444444444444,5.083333333333334,0.0,0.0,0.0,0.0,0.0,-1.25,-1.333333333333333,-1.1111111111111107,0.0,-0.025000000000000022,0.13333333333333333,0.1761111111111111,0.0,-4.874999999999998,-5.647604444444447,-5.21783888888889,7.701333333333335,13.333777777777778,24.69155555555555,26.650666666666677,40.833333333333336,71.94444444444443,126.38888888888887,131.83333333333334,0.8333333333333334,1.6666666666666667,3.0555555555555554,3.2777777777777772,3.3333333333333335,9.444444444444446,15.444444444444441,15.555555555555557,0.46875,0.958333333333333,1.6854166666666668,1.7595833333333333,45.63333333333333,131.34999999999994,220.28502533333338,222.47268322222226,0.0,0.6805555555555557,1.1666666666666672,1.1977777777777783,0.0,1.3888888888888893,3.3333333333333326,4.111111111111111,0.0,0.0,0.0,0.0,0.0,-1.3888888888888893,-1.6111111111111114,-1.222222222222222,0.0,-0.0277777777777778,0.04444444444444442,0.11222222222222217,0.0,-5.416666666666667,-7.157135555555558,-5.808320555555555,WOSHET_clean.cif,0
113.66469999999998,184.10879999999995,413.45399999999995,526.32,1384.0,3264.0,3936.0,2880.0,13.0,24.0,42.0,60.0,66.0,168.0,192.0,120.0,8.2189,17.344800000000003,27.167399999999997,33.726000000000006,3.6481,39.422399999999996,29.223,64.6344,784.0,1344.0,1008.0,1512.0,1.0,6.0,6.0,12.0,36.0,72.0,108.0,108.0,1.4641,5.2998,5.5902,7.9860000000000015,0.0,-9.18,-3.839999999999999,-10.92,0.0,120.0,132.0,282.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,54.0,0.0,2.88,2.6399999999999997,7.92,35.0097,46.30799999999999,53.93920000000002,0.0,165.0,204.0,160.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.7956,2.8182000000000005,2.1462,0.0,11.833599999999995,8.771999999999993,19.401599999999988,0.0,64.0,48.0,72.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.5328999999999998,0.5621000000000004,0.8030000000000004,0.0,28.09,59.89000000000002,51.97768299999999,0.0,0.0,0.8900000000000005,1.2399999999999993,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-0.040000000000000036,0.3600000000000001,0.0,0.0,-6.000000000000001,0.7928899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YUKVIK_clean.cif,1
237.55999999999997,437.5007999999999,927.6444000000001,1540.9375999999993,2712.0,6444.0,9894.0,9840.0,30.0,60.0,112.0,188.0,172.0,472.0,666.0,648.0,19.234,42.982800000000026,77.02920000000002,109.89160000000007,3.5343999999999998,36.5472,43.145999999999994,88.94279999999998,729.0,1215.0,1458.0,2430.0,1.0,6.0,9.0,18.0,36.0,90.0,162.0,240.0,1.5876000000000001,5.5944,8.7318,14.767199999999999,0.0,-8.160000000000002,-6.029999999999999,-13.470000000000002,0.0,117.0,189.0,396.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,68.0,0.0,3.12,4.410000000000001,10.96,155.74905,329.48460000000006,510.97650000000004,559.0419999999999,684.0,1473.0,2118.0,2005.0,22.5,48.0,74.0,85.0,122.0,300.0,423.0,421.0,10.14985,24.102000000000007,35.26480000000001,36.47650000000001,10.5376,12.138,25.168400000000002,20.627999999999997,56.5,66.0,112.0,83.0,1.0,1.5,3.0,2.6666666666666665,2.5,7.5,10.666666666666666,9.0,0.5477000000000001,0.8585500000000001,1.4500000000000002,1.2246,41.425,113.565,164.53051166666668,148.98928066666664,0.0,0.9350000000000002,1.635,2.0566666666666666,0.0,2.0,7.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-1.6666666666666667,0.0,-0.040000000000000036,0.27666666666666667,0.32666666666666666,0.0,-6.900000000000001,-4.489258333333335,-5.70711,10.1056,16.563466666666667,27.364888888888885,22.601777777777773,54.0,76.66666666666667,134.55555555555557,109.77777777777777,1.0,2.111111111111111,3.222222222222222,2.888888888888889,5.222222222222222,12.666666666666666,17.444444444444446,16.88888888888889,0.5526333333333332,1.0773666666666666,1.6958333333333335,1.5247333333333335,45.870000000000005,139.86671733333333,198.2344951111111,203.40782844444445,0.0,1.2144444444444449,1.3233333333333335,1.8377777777777784,0.0,4.4444444444444455,4.666666666666667,5.777777777777779,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,-1.3333333333333333,0.0,0.1333333333333333,0.12888888888888886,0.10666666666666662,0.0,-5.0476044444444454,-5.914271111111112,-9.647604444444447,BURJOO_clean.cif,0
373.1993999999999,709.4656,1996.8835999999997,2282.7840000000006,9243.0,17408.0,25088.0,33344.0,42.0,112.0,220.0,312.0,356.0,1084.0,1854.0,2288.0,33.68310000000002,97.76160000000003,174.07120000000003,232.14,1.8604999999999992,24.03413333333334,18.0864,53.127,1212.5,1258.6666666666667,1808.0,2698.6666666666665,1.0,5.333333333333333,6.666666666666667,13.333333333333334,28.666666666666668,71.66666666666667,131.66666666666666,181.0,2.29645,5.8984,10.049866666666665,15.063799999999999,0.0,-11.36,-6.039999999999999,-24.75333333333333,0.0,114.66666666666667,97.33333333333333,271.3333333333333,0.0,0.0,0.0,0.0,0.0,15.333333333333334,11.0,37.0,0.0,4.186666666666667,3.4999999999999996,10.326666666666666,118.71440000000001,219.096,337.3204,385.38699999999994,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422399999999997,16.262400000000003,23.044800000000006,24.679399999999998,11.833599999999995,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IYAJID_clean.cif,0
349.33969999999994,669.8368000000002,1921.7723999999998,2168.9888000000005,9355.0,17984.0,26816.0,32352.0,40.0,108.0,214.0,296.0,354.0,1120.0,1878.0,2192.0,34.05640000000002,99.10480000000003,177.08939999999998,224.78160000000003,1.828416666666666,23.655733333333334,17.681966666666664,52.21583333333334,1252.5,1322.6666666666667,2112.0,2853.3333333333335,1.0,5.333333333333333,6.666666666666667,13.333333333333334,29.0,76.33333333333333,132.33333333333334,181.0,2.5363,6.1977,10.770099999999998,15.878333333333336,0.0,-11.469999999999999,-6.149999999999999,-25.046666666666667,0.0,122.66666666666667,105.33333333333333,292.6666666666667,0.0,0.0,0.0,0.0,0.0,15.0,11.0,36.666666666666664,0.0,4.596666666666668,3.9099999999999997,11.420000000000002,118.71440000000001,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422399999999997,16.262400000000007,23.044800000000006,24.67939999999999,11.833599999999995,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,1.9722666666666664,1.4619999999999997,3.434266666666666,2.9239999999999995,10.666666666666666,8.0,18.666666666666668,16.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,1.0,0.08881666666666665,0.09368333333333334,0.1825,0.18736666666666668,4.681666666666667,9.981666666666667,14.663333333333334,19.963333333333335,0.0,0.14833333333333334,0.14833333333333334,0.2966666666666667,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,0.0,-0.006666666666666672,-0.006666666666666672,-0.013333333333333345,0.0,-1.0000000000000002,-1.0000000000000002,-2.0000000000000004,IYAJOJ_clean.cif,0
325.28749999999997,627.1808000000003,1820.0064000000002,2087.2544,9707.0,19072.0,30336.0,32064.0,38.0,104.0,206.0,284.0,350.0,1136.0,1868.0,2128.0,35.86880000000002,102.84240000000005,183.9946,222.06600000000003,1.7642499999999997,23.025066666666664,16.966599999999996,50.61313333333334,1332.5,1429.3333333333333,2704.0,3125.3333333333335,1.0,5.333333333333333,6.666666666666667,13.333333333333334,29.0,79.33333333333333,132.33333333333334,181.66666666666666,3.016,6.696533333333332,12.105333333333332,17.302400000000002,0.0,-11.65333333333333,-6.333333333333333,-25.560000000000002,0.0,136.0,118.66666666666667,330.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,11.0,36.666666666666664,0.0,5.28,4.593333333333331,13.333333333333334,118.71440000000001,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422399999999997,16.262400000000007,23.044800000000006,24.679399999999998,11.833599999999995,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,3.9445333333333337,2.9239999999999995,6.868533333333332,5.847999999999999,21.333333333333332,16.0,37.333333333333336,32.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,2.0,0.17763333333333328,0.18736666666666668,0.365,0.37473333333333336,9.363333333333333,19.96333333333333,29.326666666666668,39.92666666666666,0.0,0.2966666666666668,0.2966666666666668,0.5933333333333336,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.6666666666666666,-1.3333333333333333,0.0,-0.013333333333333345,-0.013333333333333345,-0.02666666666666669,0.0,-2.0000000000000004,-2.0000000000000004,-4.000000000000001,IYAJUP_clean.cif,1
326.7025,609.0175999999999,1381.6144,1494.7488000000003,8912.0,15744.0,19200.0,19200.0,37.0,88.0,150.0,196.0,254.0,704.0,1038.0,1140.0,28.208200000000005,73.29199999999999,115.28860000000003,138.90439999999995,2.4001,25.813760000000002,19.229840000000003,52.31672,1440.0,1382.4,1728.0,2419.2,1.0,4.8,5.6,11.2,23.6,54.8,92.8,124.4,2.0870799999999994,5.080799999999999,7.73904,11.963599999999996,0.0,-9.008,-4.047999999999999,-18.167999999999996,0.0,134.4,110.4,254.4,0.0,0.0,0.0,0.0,0.0,12.4,7.2,26.0,0.0,3.4560000000000004,2.696,7.736,118.71440000000001,219.096,337.3204,385.38699999999994,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422399999999997,16.262400000000003,23.044800000000006,24.679399999999998,11.833599999999995,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,7.889066666666665,5.847999999999996,13.737066666666658,11.695999999999993,42.666666666666664,32.0,74.66666666666667,64.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,4.0,0.35526666666666656,0.37473333333333336,0.7300000000000001,0.7494666666666667,18.72666666666666,39.92666666666666,58.653333333333336,79.85333333333332,0.0,0.5933333333333336,0.5933333333333336,1.1866666666666672,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,-2.6666666666666665,0.0,-0.02666666666666669,-0.02666666666666669,-0.05333333333333338,0.0,-4.000000000000001,-4.000000000000001,-8.000000000000002,IYAKAW_clean.cif,1
218.48579999999993,388.58239999999984,981.9984000000001,1124.02,6160.0,10512.0,14624.0,15312.0,24.5,58.0,106.0,144.0,170.0,471.0,731.0,792.0,19.242250000000002,50.68390000000001,83.59179999999999,101.60140000000006,2.2373999999999987,25.289733333333324,18.845333333333333,51.708666666666666,1669.3333333333335,1536.0,2288.0,3114.666666666667,1.0,5.166666666666667,6.0,12.0,27.166666666666664,61.5,112.0,146.66666666666666,2.4349666666666647,5.917866666666667,9.046733333333336,14.126949999999995,0.0,-10.421666666666667,-5.393333333333332,-20.411666666666665,0.0,150.66666666666666,140.0,344.66666666666663,0.0,0.0,0.0,0.0,0.0,15.5,10.666666666666666,35.5,0.0,4.335000000000001,3.7733333333333334,10.001666666666667,118.71439999999994,219.0959999999999,337.3204,385.3870000000001,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422400000000003,16.26240000000001,23.044800000000006,24.67939999999999,11.83360000000001,8.771999999999997,20.60560000000001,17.543999999999993,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329000000000005,0.5621000000000007,1.0949999999999993,1.1242000000000014,28.08999999999997,59.889999999999965,87.97999999999989,119.77999999999993,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,4.437599999999998,3.2894999999999976,7.727099999999995,6.578999999999995,24.0,18.0,42.0,36.0,0.375,0.375,0.75,0.75,0.375,1.125,1.5,2.25,0.19983749999999992,0.21078750000000013,0.4106249999999999,0.42157500000000026,10.53375,22.45875000000001,32.9925,44.91750000000002,0.0,0.33375000000000016,0.33375000000000016,0.6675000000000003,0.0,0.75,0.75,1.5,0.0,0.0,0.0,0.0,0.0,-0.75,-0.75,-1.5,0.0,-0.015000000000000013,-0.015000000000000013,-0.030000000000000027,0.0,-2.2500000000000004,-2.2500000000000004,-4.500000000000001,IYAKIE_clean.cif,1
202.19069999999994,346.75199999999984,621.6583999999999,722.3999999999997,3756.0,6912.0,7136.0,7296.0,23.0,48.0,68.0,88.0,116.0,272.0,336.0,368.0,16.286299999999997,36.4416,47.6564,55.77200000000001,2.7224999999999997,22.704000000000004,16.829999999999995,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,74.66666666666667,1.7161000000000006,3.8252000000000006,4.0348000000000015,7.86,0.0,-7.1599999999999975,-3.600000000000001,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,13.333333333333334,0.0,2.3200000000000003,2.16,4.480000000000001,118.71440000000003,219.096,337.32039999999995,385.3869999999999,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.422399999999999,16.262400000000007,23.044800000000006,24.67939999999999,11.833599999999993,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999995,1.1242000000000008,28.090000000000003,59.890000000000036,87.98,119.78000000000007,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,5.071542857142857,3.7594285714285696,8.830971428571425,7.518857142857139,27.428571428571427,20.571428571428573,48.0,41.142857142857146,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.42857142857142855,1.2857142857142858,1.7142857142857142,2.5714285714285716,0.2283857142857142,0.24090000000000003,0.46928571428571436,0.48180000000000006,12.038571428571426,25.667142857142856,37.705714285714286,51.33428571428571,0.0,0.3814285714285716,0.3814285714285716,0.7628571428571432,0.0,0.8571428571428571,0.8571428571428571,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,-0.8571428571428571,-0.8571428571428571,-1.7142857142857142,0.0,-0.017142857142857158,-0.017142857142857158,-0.034285714285714315,0.0,-2.571428571428572,-2.571428571428572,-5.142857142857144,ORIBAU_clean.cif,1
